,Date,Time,T,RH,AH,CO,CO_diff
2154,08/06/2004,12.0,33.7,25.5,1.3095,2.5,0.12058287925157687
2155,08/06/2004,13.0,35.9,20.8,1.2103,2.3,0.021682696817383097
2156,08/06/2004,14.0,37.5,18.1,1.1529,2.4,0.06113278803447997
2157,08/06/2004,15.0,37.7,17.7,1.1383,2.6,0.20003297046867383
2158,08/06/2004,16.0,37.8,17.4,1.1219,2.2,0.0022326056002862998
2159,08/06/2004,17.0,36.6,20.6,1.2445,3.5,1.8150837914225455
2160,08/06/2004,18.0,32.5,26.0,1.2502,3.9,3.052884156290933
2161,08/06/2004,19.0,30.8,27.2,1.1832,4.5,5.509584703593514
2162,08/06/2004,20.0,28.8,30.2,1.1761,3.8,2.7134340650738356
2163,08/06/2004,21.0,26.7,35.4,1.2233,2.8,0.41893315290286726
2164,08/06/2004,22.0,25.3,40.7,1.291,1.7,0.204982149514802
2165,08/06/2004,23.0,24.9,41.2,1.2809,1.2,0.9077316934293177
2166,09/06/2004,0.0,23.7,45.1,1.3033,1.6,0.30553205829770497
2167,09/06/2004,1.0,22.5,49.0,1.3151,1.0,1.3288315109951239
2168,09/06/2004,2.0,22.3,50.6,1.3486,0.9,1.5693814197780274
2169,09/06/2004,3.0,22.0,50.5,1.3199,0.5,2.7315810549096398
2170,09/06/2004,4.0,20.8,54.4,1.3229,0.5,2.7315810549096398
2171,09/06/2004,5.0,20.3,56.0,1.3204,0.5,2.7315810549096398
2172,09/06/2004,6.0,20.5,54.8,1.3073,1.0,1.3288315109951239
2173,09/06/2004,7.0,21.7,50.6,1.2981,3.5,1.8150837914225455
2174,09/06/2004,8.0,23.4,46.1,1.3091,6.4,18.039136436718362
2175,09/06/2004,9.0,25.1,43.0,1.3488,2.9,0.5583832441199642
2176,09/06/2004,10.0,30.1,32.8,1.3795,3.4,1.5556337002054486
2177,09/06/2004,11.0,34.7,25.9,1.4069,2.8,0.41893315290286726
2178,09/06/2004,12.0,37.2,23.2,1.4478,2.8,0.41893315290286726
2179,09/06/2004,13.0,39.5,18.3,1.2917,2.8,0.41893315290286726
2180,09/06/2004,14.0,40.6,15.3,1.1485,2.3,0.021682696817383097
2181,09/06/2004,15.0,40.3,16.1,1.1896,1.8,0.12443224073189879
2182,09/06/2004,16.0,40.3,14.2,1.0494,2.0,0.02333242316609255
2183,09/06/2004,17.0,39.6,16.7,1.1867,3.5,1.8150837914225455
2184,09/06/2004,18.0,37.3,23.4,1.4672,4.9,7.547385068461904
2185,09/06/2004,19.0,33.7,27.7,1.4213,4.6,5.9890347948106095
2186,09/06/2004,20.0,30.7,32.2,1.3983,3.4,1.5556337002054486
2187,09/06/2004,21.0,28.4,35.7,1.3549,2.7,0.2994830616857708
2188,09/06/2004,22.0,26.5,38.6,1.3154,1.9,0.06388233194899573
2189,09/06/2004,23.0,25.4,40.1,1.2822,1.5,0.42608196708060825
2190,10/06/2004,0.0,24.1,43.3,1.2839,1.0,1.3288315109951239
2191,10/06/2004,1.0,23.9,45.6,1.3328,0.7,2.1104812373438335
2192,10/06/2004,2.0,22.0,52.8,1.3752,1.0,1.3288315109951239
2193,10/06/2004,3.0,20.7,56.1,1.3565,0.6,2.411031146126736
2195,10/06/2004,5.0,19.5,59.4,1.3328,0.9,1.5693814197780274
2196,10/06/2004,6.0,20.0,56.6,1.3095,1.2,0.9077316934293177
2197,10/06/2004,7.0,21.7,53.9,1.3848,2.9,0.5583832441199642
2198,10/06/2004,8.0,23.7,49.0,1.4152,4.8,7.007934977244804
2199,10/06/2004,9.0,25.9,44.3,1.4544,4.3,4.610684521159319
2200,10/06/2004,10.0,30.1,34.3,1.4414,3.1,0.8972834265541583
2201,10/06/2004,11.0,33.5,27.2,1.3859,2.4,0.06113278803447997
2202,10/06/2004,12.0,35.4,26.1,1.4806,2.8,0.41893315290286726
2203,10/06/2004,13.0,37.9,23.2,1.502,2.5,0.12058287925157687
2204,10/06/2004,14.0,39.7,18.7,1.3306,2.6,0.20003297046867383
2205,10/06/2004,15.0,40.4,17.2,1.2774,2.3,0.021682696817383097
2206,10/06/2004,16.0,40.0,18.8,1.363,2.4,0.06113278803447997
2207,10/06/2004,17.0,38.9,18.8,1.29,3.5,1.8150837914225455
2208,10/06/2004,18.0,35.8,22.1,1.2792,4.8,7.007934977244804
2209,10/06/2004,19.0,33.1,25.9,1.2923,5.1,8.686285250896093
2210,10/06/2004,20.0,30.9,28.2,1.2388,4.7,6.488484886027709
2211,10/06/2004,21.0,27.5,32.6,1.176,2.4,0.06113278803447997
2212,10/06/2004,22.0,26.3,34.3,1.1605,2.5,0.12058287925157687
2213,10/06/2004,23.0,25.5,34.1,1.0968,2.7,0.2994830616857708
2214,11/06/2004,0.0,24.7,39.3,1.2065,1.5,0.42608196708060825
2215,11/06/2004,1.0,24.2,39.5,1.1764,1.1,1.1082816022122206
2216,11/06/2004,2.0,24.8,37.8,1.1639,0.6,2.411031146126736
2217,11/06/2004,3.0,22.7,43.8,1.1952,0.5,2.7315810549096398
2218,11/06/2004,4.0,22.0,44.3,1.1553,0.4,3.072130963692543
2219,11/06/2004,5.0,19.3,51.4,1.1364,0.6,2.411031146126736
2220,11/06/2004,6.0,19.8,50.4,1.1525,1.0,1.3288315109951239
2221,11/06/2004,7.0,20.5,48.2,1.1474,4.6,5.9890347948106095
2222,11/06/2004,8.0,22.8,42.7,1.1667,4.8,7.007934977244804
2223,11/06/2004,9.0,25.6,35.8,1.1548,4.0,3.41233424750803
2225,11/06/2004,11.0,34.4,21.0,1.1248,2.0,0.02333242316609255
2226,11/06/2004,12.0,35.9,19.6,1.1422,2.0,0.02333242316609255
2227,11/06/2004,13.0,37.2,18.2,1.1389,2.0,0.02333242316609255
2228,11/06/2004,14.0,37.3,16.6,1.0435,1.9,0.06388233194899573
2229,11/06/2004,15.0,37.4,14.9,0.9413,1.9,0.06388233194899573
2230,11/06/2004,16.0,36.4,15.1,0.9005,1.9,0.06388233194899573
2231,11/06/2004,17.0,35.4,14.7,0.8323,2.6,0.20003297046867383
2232,11/06/2004,18.0,34.2,14.2,0.7502,3.2,1.0967335177712554
2233,11/06/2004,19.0,31.1,18.7,0.8302,3.4,1.5556337002054486
2234,11/06/2004,20.0,29.1,22.0,0.8702,3.4,1.5556337002054486
2235,11/06/2004,21.0,27.2,22.5,0.7962,2.9,0.5583832441199642
2236,11/06/2004,22.0,25.3,24.6,0.7796,2.7,0.2994830616857708
2237,11/06/2004,23.0,24.9,27.2,0.8429,1.3,0.7271817846464144
2238,12/06/2004,0.0,23.5,32.2,0.922,1.3,0.7271817846464144
2239,12/06/2004,1.0,23.5,32.7,0.9349,0.9,1.5693814197780274
2240,12/06/2004,2.0,24.1,32.0,0.9467,0.6,2.411031146126736
2241,12/06/2004,3.0,22.6,34.8,0.9441,0.5,2.7315810549096398
2242,12/06/2004,4.0,20.8,40.2,0.9725,0.5,2.7315810549096398
2243,12/06/2004,5.0,18.8,46.6,1.0027,0.9,1.5693814197780274
2244,12/06/2004,6.0,19.8,46.0,1.0524,0.7,2.1104812373438335
2245,12/06/2004,7.0,21.3,42.3,1.0625,0.6,2.411031146126736
2246,12/06/2004,8.0,21.3,41.8,1.0449,1.3,0.7271817846464144
2247,12/06/2004,9.0,24.0,36.6,1.0772,1.9,0.06388233194899573
2248,12/06/2004,10.0,27.2,30.7,1.0884,2.1,0.002782514383189408
2249,12/06/2004,11.0,32.3,23.6,1.1271,1.8,0.12443224073189879
2250,12/06/2004,12.0,31.9,25.8,1.2023,1.8,0.12443224073189879
2251,12/06/2004,13.0,35.1,21.8,1.2093,1.6,0.30553205829770497
2252,12/06/2004,14.0,36.0,20.5,1.1995,1.2,0.9077316934293177
2253,12/06/2004,15.0,37.0,20.1,1.2423,1.2,0.9077316934293177
2254,12/06/2004,16.0,36.4,21.0,1.2515,1.4,0.5666318758635115
2255,12/06/2004,17.0,35.2,22.6,1.267,1.3,0.7271817846464144
2256,12/06/2004,18.0,32.5,27.6,1.3229,1.1,1.1082816022122206
2257,12/06/2004,19.0,29.1,35.1,1.3919,1.1,1.1082816022122206
2258,12/06/2004,20.0,26.9,39.7,1.3898,1.1,1.1082816022122206
2259,12/06/2004,21.0,26.1,42.2,1.4039,1.8,0.12443224073189879
2260,12/06/2004,22.0,25.5,43.8,1.4095,2.3,0.021682696817383097
2261,12/06/2004,23.0,24.9,45.6,1.4135,2.6,0.20003297046867383
2262,13/06/2004,0.0,25.2,45.2,1.4262,2.0,0.02333242316609255
2263,13/06/2004,1.0,25.4,45.5,1.457,1.0,1.3288315109951239
2264,13/06/2004,2.0,26.2,43.6,1.4599,0.6,2.411031146126736
2265,13/06/2004,3.0,24.3,48.2,1.4476,0.6,2.411031146126736
2266,13/06/2004,4.0,24.4,48.3,1.4499,0.5,2.7315810549096398
2267,13/06/2004,5.0,23.3,51.0,1.4346,0.4,3.072130963692543
2268,13/06/2004,6.0,21.6,48.1,1.2259,0.4,3.072130963692543
2269,13/06/2004,7.0,21.4,47.8,1.2005,0.4,3.072130963692543
2270,13/06/2004,8.0,20.5,46.8,1.1152,0.4,3.072130963692543
2271,13/06/2004,9.0,20.8,40.7,0.9882,0.5,2.7315810549096398
2272,13/06/2004,10.0,22.3,35.3,0.9371,0.6,2.411031146126736
2273,13/06/2004,11.0,21.7,38.3,0.9842,0.7,2.1104812373438335
2274,13/06/2004,12.0,24.4,29.6,0.8921,0.7,2.1104812373438335
2275,13/06/2004,13.0,23.4,34.9,0.991,0.6,2.411031146126736
2276,13/06/2004,14.0,23.5,35.2,1.0019,0.5,2.7315810549096398
2277,13/06/2004,15.0,22.4,39.0,1.04,0.6,2.411031146126736
2278,13/06/2004,16.0,22.0,41.7,1.0865,0.8,1.82993132856093
2279,13/06/2004,17.0,21.7,42.7,1.0949,0.8,1.82993132856093
2280,13/06/2004,18.0,20.7,43.4,1.047,1.0,1.3288315109951239
2281,13/06/2004,19.0,20.3,42.6,1.0045,1.0,1.3288315109951239
2282,13/06/2004,20.0,20.3,44.1,1.0392,1.0,1.3288315109951239
2283,13/06/2004,21.0,20.1,45.2,1.0538,0.9,1.5693814197780274
2284,13/06/2004,22.0,19.8,45.7,1.0424,0.7,2.1104812373438335
2285,13/06/2004,23.0,19.6,45.3,1.0244,0.8,1.82993132856093
2286,14/06/2004,0.0,19.4,45.9,1.0242,0.7,2.1104812373438335
2287,14/06/2004,1.0,19.7,44.8,1.0172,0.5,2.7315810549096398
2288,14/06/2004,2.0,19.5,46.3,1.0363,0.3,3.4326808724754456
2289,14/06/2004,3.0,19.0,49.0,1.063,0.3,3.4326808724754456
2291,14/06/2004,5.0,19.1,52.7,1.1545,0.3,3.4326808724754456
2292,14/06/2004,6.0,20.3,49.3,1.1596,0.7,2.1104812373438335
2293,14/06/2004,7.0,21.1,46.2,1.1389,1.5,0.42608196708060825
2294,14/06/2004,8.0,21.5,44.5,1.129,1.8,0.12443224073189879
2295,14/06/2004,9.0,22.4,43.6,1.1637,1.4,0.5666318758635115
2296,14/06/2004,10.0,24.8,39.1,1.2039,1.5,0.42608196708060825
2297,14/06/2004,11.0,23.9,42.1,1.2335,1.2,0.9077316934293177
2298,14/06/2004,12.0,25.5,38.3,1.2328,1.2,0.9077316934293177
2299,14/06/2004,13.0,25.4,39.2,1.2534,1.3,0.7271817846464144
2300,14/06/2004,14.0,25.6,37.0,1.2006,1.0,1.3288315109951239
2301,14/06/2004,15.0,24.5,38.4,1.1669,1.4,0.5666318758635115
2302,14/06/2004,16.0,23.9,39.9,1.1639,1.6,0.30553205829770497
2303,14/06/2004,17.0,24.2,39.2,1.1665,2.7,0.2994830616857708
2304,14/06/2004,18.0,23.5,41.2,1.1759,2.3,0.021682696817383097
2305,14/06/2004,19.0,22.3,44.9,1.1973,1.5,0.42608196708060825
2306,14/06/2004,20.0,21.7,46.5,1.1917,1.4,0.5666318758635115
2307,14/06/2004,21.0,22.0,44.9,1.1699,1.0,1.3288315109951239
2308,14/06/2004,22.0,22.2,44.1,1.1654,1.1,1.1082816022122206
2309,14/06/2004,23.0,21.8,45.6,1.1763,1.2,0.9077316934293177
2310,15/06/2004,0.0,21.6,46.0,1.1742,1.2,0.9077316934293177
2311,15/06/2004,1.0,21.6,45.8,1.1715,0.7,2.1104812373438335
2312,15/06/2004,2.0,20.7,48.3,1.168,0.5,2.7315810549096398
2313,15/06/2004,3.0,21.0,47.1,1.1546,0.4,3.072130963692543
2314,15/06/2004,4.0,20.8,48.5,1.18,0.4,3.072130963692543
2315,15/06/2004,5.0,20.8,49.4,1.1994,0.5,2.7315810549096398
2316,15/06/2004,6.0,19.9,51.8,1.1911,1.0,1.3288315109951239
2317,15/06/2004,7.0,20.9,49.3,1.2049,4.4,5.050134612376419
2318,15/06/2004,8.0,23.7,39.9,1.1508,4.0,3.41233424750803
2319,15/06/2004,9.0,25.3,35.8,1.1421,2.4,0.06113278803447997
2320,15/06/2004,10.0,28.8,29.1,1.1349,2.1,0.002782514383189408
2321,15/06/2004,11.0,30.3,26.9,1.1399,2.7,0.2994830616857708
2322,15/06/2004,12.0,32.8,23.3,1.138,2.8,0.41893315290286726
2323,15/06/2004,13.0,33.9,21.4,1.1135,2.3,0.021682696817383097
2324,15/06/2004,14.0,35.3,19.6,1.1036,2.0,0.02333242316609255
2325,15/06/2004,15.0,34.0,20.8,1.0898,2.6,0.20003297046867383
2326,15/06/2004,16.0,35.3,18.8,1.0572,2.7,0.2994830616857708
2327,15/06/2004,17.0,32.6,24.1,1.1688,3.1,0.8972834265541583
2328,15/06/2004,18.0,30.8,28.7,1.2507,3.1,0.8972834265541583
2329,15/06/2004,19.0,28.7,31.2,1.2099,3.6,2.0945338826396425
2330,15/06/2004,20.0,26.8,35.1,1.2201,2.9,0.5583832441199642
2331,15/06/2004,21.0,25.3,39.4,1.2524,2.2,0.0022326056002862998
2332,15/06/2004,22.0,23.9,40.9,1.1966,2.0,0.02333242316609255
2333,15/06/2004,23.0,23.0,44.4,1.2354,2.1,0.002782514383189408
2334,16/06/2004,0.0,22.2,53.9,1.4237,1.9,0.06388233194899573
2335,16/06/2004,1.0,20.9,59.8,1.4659,1.4,0.5666318758635115
2336,16/06/2004,2.0,21.3,58.1,1.457,0.8,1.82993132856093
2337,16/06/2004,3.0,20.8,58.4,1.4189,0.6,2.411031146126736
2338,16/06/2004,4.0,20.3,58.9,1.3878,0.6,2.411031146126736
2339,16/06/2004,5.0,21.3,54.5,1.3682,0.5,2.7315810549096398
2340,16/06/2004,6.0,20.6,57.4,1.3753,1.0,1.3288315109951239
2341,16/06/2004,7.0,21.3,56.9,1.4226,2.7,0.2994830616857708
2342,16/06/2004,8.0,22.9,52.4,1.4442,5.0,8.106835159679
2343,16/06/2004,9.0,24.1,46.5,1.3802,3.3,1.3161836089883514
2344,16/06/2004,10.0,27.1,38.8,1.3705,2.4,0.06113278803447997
2345,16/06/2004,11.0,28.4,34.4,1.314,1.7,0.204982149514802
2346,16/06/2004,12.0,30.1,30.9,1.2958,1.7,0.204982149514802
2347,16/06/2004,13.0,32.7,25.8,1.2547,2.4,0.06113278803447997
2348,16/06/2004,14.0,32.4,25.7,1.2271,2.2,0.0022326056002862998
2349,16/06/2004,15.0,33.6,24.4,1.2472,2.2,0.0022326056002862998
2350,16/06/2004,16.0,33.0,26.0,1.2877,2.3,0.021682696817383097
2351,16/06/2004,17.0,33.2,23.7,1.1855,2.6,0.20003297046867383
2352,16/06/2004,18.0,31.3,25.4,1.1415,2.3,0.021682696817383097
2353,16/06/2004,19.0,28.3,31.7,1.1968,3.3,1.3161836089883514
2354,16/06/2004,20.0,26.5,35.0,1.1981,3.5,1.8150837914225455
2355,16/06/2004,21.0,24.4,40.0,1.2079,2.5,0.12058287925157687
2356,16/06/2004,22.0,23.3,43.4,1.2251,2.5,0.12058287925157687
2357,16/06/2004,23.0,22.5,45.3,1.2226,2.4,0.06113278803447997
2358,17/06/2004,0.0,21.8,47.8,1.2325,2.5,0.12058287925157687
2359,17/06/2004,1.0,20.9,51.0,1.2446,2.1,0.002782514383189408
2360,17/06/2004,2.0,20.8,51.7,1.2572,1.0,1.3288315109951239
2361,17/06/2004,3.0,19.3,57.1,1.2661,0.8,1.82993132856093
2363,17/06/2004,5.0,20.2,53.8,1.2569,0.5,2.7315810549096398
2364,17/06/2004,6.0,18.3,60.8,1.2635,1.3,0.7271817846464144
2365,17/06/2004,7.0,20.2,54.5,1.2777,3.6,2.0945338826396425
2366,17/06/2004,8.0,21.9,49.9,1.2957,4.8,7.007934977244804
2367,17/06/2004,9.0,25.2,43.0,1.3548,3.7,2.3939839738567397
2368,17/06/2004,10.0,28.0,36.6,1.3603,1.9,0.06388233194899573
2369,17/06/2004,11.0,27.1,38.3,1.3548,1.7,0.204982149514802
2370,17/06/2004,12.0,27.4,37.0,1.3319,1.9,0.06388233194899573
2371,17/06/2004,13.0,29.4,32.9,1.3244,1.8,0.12443224073189879
2372,17/06/2004,14.0,31.3,28.7,1.2885,1.7,0.204982149514802
2373,17/06/2004,15.0,31.5,28.7,1.3058,1.8,0.12443224073189879
2374,17/06/2004,16.0,30.9,30.3,1.3306,1.7,0.204982149514802
2375,17/06/2004,17.0,31.4,30.3,1.3689,2.8,0.41893315290286726
2376,17/06/2004,18.0,30.7,31.4,1.3686,3.6,2.0945338826396425
2377,17/06/2004,19.0,29.0,33.4,1.3169,3.3,1.3161836089883514
2378,17/06/2004,20.0,27.3,37.5,1.342,2.9,0.5583832441199642
2379,17/06/2004,21.0,25.8,40.9,1.3389,1.7,0.204982149514802
2380,17/06/2004,22.0,25.2,43.0,1.358,1.7,0.204982149514802
2381,17/06/2004,23.0,24.6,45.8,1.394,2.8,0.41893315290286726
2382,18/06/2004,0.0,24.0,47.3,1.3914,1.8,0.12443224073189879
2383,18/06/2004,1.0,23.5,48.3,1.3777,1.0,1.3288315109951239
2384,18/06/2004,2.0,24.0,45.8,1.3467,0.5,2.7315810549096398
2385,18/06/2004,3.0,22.2,50.7,1.3405,0.4,3.072130963692543
2386,18/06/2004,4.0,22.8,48.1,1.3184,0.3,3.4326808724754456
2387,18/06/2004,5.0,21.9,50.1,1.3002,0.4,3.072130963692543
2388,18/06/2004,6.0,20.4,54.1,1.28,0.8,1.82993132856093
2389,18/06/2004,7.0,20.8,52.6,1.2758,2.2,0.0022326056002862998
2390,18/06/2004,8.0,22.8,47.9,1.3156,4.4,5.050134612376419
2391,18/06/2004,9.0,25.2,42.9,1.3552,3.7,2.3939839738567397
2392,18/06/2004,10.0,29.3,34.8,1.397,2.5,0.12058287925157687
2393,18/06/2004,11.0,33.3,27.8,1.4013,2.5,0.12058287925157687
2394,18/06/2004,12.0,34.9,24.9,1.363,2.3,0.021682696817383097
2395,18/06/2004,13.0,36.1,22.7,1.3324,2.0,0.02333242316609255
2396,18/06/2004,14.0,37.6,21.1,1.3478,2.0,0.02333242316609255
2397,18/06/2004,15.0,37.3,21.9,1.3761,2.1,0.002782514383189408
2398,18/06/2004,16.0,37.2,21.6,1.3514,2.4,0.06113278803447997
2399,18/06/2004,17.0,35.6,23.4,1.341,3.1,0.8972834265541583
2400,18/06/2004,18.0,33.1,24.3,1.2087,2.9,0.5583832441199642
2401,18/06/2004,19.0,30.5,29.5,1.2635,3.5,1.8150837914225455
2402,18/06/2004,20.0,28.7,35.8,1.3834,2.9,0.5583832441199642
2403,18/06/2004,21.0,26.6,42.2,1.4452,1.5,0.42608196708060825
2404,18/06/2004,22.0,25.2,46.6,1.4733,1.7,0.204982149514802
2405,18/06/2004,23.0,24.7,47.7,1.4649,2.2,0.0022326056002862998
2406,19/06/2004,0.0,24.4,47.4,1.4301,1.6,0.30553205829770497
2407,19/06/2004,1.0,23.3,49.9,1.4135,1.0,1.3288315109951239
2408,19/06/2004,2.0,23.8,47.3,1.3783,0.6,2.411031146126736
2409,19/06/2004,3.0,22.9,50.2,1.3808,0.6,2.411031146126736
2410,19/06/2004,4.0,21.2,55.0,1.3689,0.6,2.411031146126736
2411,19/06/2004,5.0,21.7,52.6,1.35,0.5,2.7315810549096398
2412,19/06/2004,6.0,22.8,48.9,1.3424,0.5,2.7315810549096398
2413,19/06/2004,7.0,23.5,47.6,1.3611,0.9,1.5693814197780274
2414,19/06/2004,8.0,24.6,44.9,1.3661,1.4,0.5666318758635115
2415,19/06/2004,9.0,27.0,39.9,1.402,1.6,0.30553205829770497
2416,19/06/2004,10.0,29.3,35.9,1.4411,1.6,0.30553205829770497
2417,19/06/2004,11.0,31.2,32.4,1.4517,1.7,0.204982149514802
2418,19/06/2004,12.0,34.4,26.6,1.423,1.7,0.204982149514802
2419,19/06/2004,13.0,36.1,22.1,1.3004,1.5,0.42608196708060825
2420,19/06/2004,14.0,-200.0,-200.0,-200.0,1.2,0.9077316934293177
2421,19/06/2004,15.0,-200.0,-200.0,-200.0,1.2,0.9077316934293177
2422,19/06/2004,16.0,-200.0,-200.0,-200.0,1.1,1.1082816022122206
2423,19/06/2004,17.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
2424,19/06/2004,18.0,-200.0,-200.0,-200.0,1.1,1.1082816022122206
2425,19/06/2004,19.0,-200.0,-200.0,-200.0,1.6,0.30553205829770497
2426,19/06/2004,20.0,-200.0,-200.0,-200.0,1.7,0.204982149514802
2427,19/06/2004,21.0,-200.0,-200.0,-200.0,1.4,0.5666318758635115
2428,19/06/2004,22.0,-200.0,-200.0,-200.0,1.7,0.204982149514802
2429,19/06/2004,23.0,-200.0,-200.0,-200.0,2.4,0.06113278803447997
2430,20/06/2004,0.0,-200.0,-200.0,-200.0,2.3,0.021682696817383097
2431,20/06/2004,1.0,-200.0,-200.0,-200.0,1.2,0.9077316934293177
2432,20/06/2004,2.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
2433,20/06/2004,3.0,-200.0,-200.0,-200.0,1.4,0.5666318758635115
2435,20/06/2004,5.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
2436,20/06/2004,6.0,-200.0,-200.0,-200.0,0.9,1.5693814197780274
2437,20/06/2004,7.0,-200.0,-200.0,-200.0,0.8,1.82993132856093
2438,20/06/2004,8.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
2439,20/06/2004,9.0,-200.0,-200.0,-200.0,1.2,0.9077316934293177
2440,20/06/2004,10.0,-200.0,-200.0,-200.0,1.2,0.9077316934293177
2441,20/06/2004,11.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
2442,20/06/2004,12.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
2443,20/06/2004,13.0,-200.0,-200.0,-200.0,0.6,2.411031146126736
2444,20/06/2004,14.0,-200.0,-200.0,-200.0,0.7,2.1104812373438335
2445,20/06/2004,15.0,-200.0,-200.0,-200.0,0.8,1.82993132856093
2446,20/06/2004,16.0,-200.0,-200.0,-200.0,1.1,1.1082816022122206
2447,20/06/2004,17.0,-200.0,-200.0,-200.0,1.4,0.5666318758635115
2448,20/06/2004,18.0,-200.0,-200.0,-200.0,2.8,0.41893315290286726
2449,20/06/2004,19.0,-200.0,-200.0,-200.0,2.5,0.12058287925157687
2450,20/06/2004,20.0,-200.0,-200.0,-200.0,1.6,0.30553205829770497
2451,20/06/2004,21.0,-200.0,-200.0,-200.0,1.4,0.5666318758635115
2452,20/06/2004,22.0,-200.0,-200.0,-200.0,2.3,0.021682696817383097
2453,20/06/2004,23.0,-200.0,-200.0,-200.0,4.2,4.191234429942225
2454,21/06/2004,0.0,-200.0,-200.0,-200.0,3.0,0.7178333353370612
2455,21/06/2004,1.0,-200.0,-200.0,-200.0,2.2,0.0022326056002862998
2456,21/06/2004,2.0,-200.0,-200.0,-200.0,0.6,2.411031146126736
2457,21/06/2004,3.0,-200.0,-200.0,-200.0,0.3,3.4326808724754456
2458,21/06/2004,4.0,18.9,55.2,1.1895,0.3,3.4326808724754456
2459,21/06/2004,5.0,18.2,57.6,1.193,0.5,2.7315810549096398
2460,21/06/2004,6.0,18.6,56.0,1.1865,1.3,0.7271817846464144
2461,21/06/2004,7.0,20.8,48.0,1.1702,2.5,0.12058287925157687
2462,21/06/2004,8.0,23.3,38.6,1.0919,3.7,2.3939839738567397
2463,21/06/2004,9.0,25.1,32.4,1.017,2.5,0.12058287925157687
2464,21/06/2004,10.0,27.8,25.8,0.9473,1.8,0.12443224073189879
2465,21/06/2004,11.0,29.6,21.0,0.8548,1.5,0.42608196708060825
2466,21/06/2004,12.0,30.2,18.0,0.7613,1.5,0.42608196708060825
2467,21/06/2004,13.0,30.1,18.5,0.7747,1.2,0.9077316934293177
2468,21/06/2004,14.0,29.5,19.4,0.7872,1.4,0.5666318758635115
2469,21/06/2004,15.0,31.1,18.2,0.8079,1.6,0.30553205829770497
2470,21/06/2004,16.0,30.3,19.0,0.8103,1.6,0.30553205829770497
2471,21/06/2004,17.0,30.1,19.3,0.8083,2.2,0.0022326056002862998
2472,21/06/2004,18.0,28.6,22.3,0.859,3.0,0.7178333353370612
2473,21/06/2004,19.0,26.1,28.3,0.9407,3.0,0.7178333353370612
2474,21/06/2004,20.0,24.5,35.7,1.0807,2.7,0.2994830616857708
2475,21/06/2004,21.0,23.1,41.5,1.1582,2.1,0.002782514383189408
2476,21/06/2004,22.0,21.8,46.3,1.1913,1.6,0.30553205829770497
2477,21/06/2004,23.0,20.9,48.9,1.1945,1.3,0.7271817846464144
2478,22/06/2004,0.0,20.5,49.9,1.1903,1.1,1.1082816022122206
2479,22/06/2004,1.0,20.0,50.9,1.1794,0.7,2.1104812373438335
2480,22/06/2004,2.0,22.1,44.3,1.1665,0.4,3.072130963692543
2481,22/06/2004,3.0,21.0,47.5,1.1666,0.2,3.813230781258349
2482,22/06/2004,4.0,19.8,50.3,1.1444,0.2,3.813230781258349
2483,22/06/2004,5.0,19.0,52.8,1.1489,0.3,3.4326808724754456
2484,22/06/2004,6.0,17.8,56.5,1.1375,0.9,1.5693814197780274
2485,22/06/2004,7.0,18.2,55.8,1.1529,3.1,0.8972834265541583
2486,22/06/2004,8.0,20.6,47.7,1.1448,5.0,8.106835159679
2487,22/06/2004,9.0,22.8,41.9,1.1496,2.8,0.41893315290286726
2488,22/06/2004,10.0,27.1,31.7,1.1147,2.8,0.41893315290286726
2489,22/06/2004,11.0,30.4,26.4,1.131,2.1,0.002782514383189408
2490,22/06/2004,12.0,31.1,26.2,1.1647,3.1,0.8972834265541583
2491,22/06/2004,13.0,31.4,25.3,1.1444,3.0,0.7178333353370612
2492,22/06/2004,14.0,30.8,26.7,1.168,2.1,0.002782514383189408
2493,22/06/2004,15.0,31.8,25.6,1.1868,1.7,0.204982149514802
2494,22/06/2004,16.0,33.5,22.9,1.1649,2.2,0.0022326056002862998
2495,22/06/2004,17.0,33.1,23.5,1.1673,3.5,1.8150837914225455
2496,22/06/2004,18.0,31.7,25.9,1.1883,3.6,2.0945338826396425
2497,22/06/2004,19.0,29.0,30.4,1.2013,4.1,3.7917843387251255
2498,22/06/2004,20.0,27.4,33.6,1.2095,4.0,3.41233424750803
2499,22/06/2004,21.0,25.2,36.4,1.1528,1.8,0.12443224073189879
2500,22/06/2004,22.0,24.0,39.6,1.1662,1.7,0.204982149514802
2501,22/06/2004,23.0,23.8,39.6,1.1558,2.4,0.06113278803447997
2502,23/06/2004,0.0,22.9,43.6,1.1974,1.2,0.9077316934293177
2503,23/06/2004,1.0,22.8,43.9,1.202,0.8,1.82993132856093
2504,23/06/2004,2.0,21.8,47.3,1.2189,0.5,2.7315810549096398
2505,23/06/2004,3.0,21.7,47.3,1.2135,0.3,3.4326808724754456
2507,23/06/2004,5.0,21.7,46.8,1.2031,0.4,3.072130963692543
2508,23/06/2004,6.0,20.3,52.3,1.2367,1.0,1.3288315109951239
2509,23/06/2004,7.0,20.5,52.3,1.245,3.8,2.7134340650738356
